Term,TF-IDF
scoliotic,0.32441343474860496
perisplenic,0.32432349707743147
houseofficer,0.3242319731804466
orif,0.32413917885814486
groins,0.3239968871425515
vcath,0.32391533124610905
patien,0.32368471648514807
conformpicc,0.32368249059559695
pial,0.32365724076985564
antpost,0.3236038974566283
wpelvis,0.3232338146731524
metsbleed,0.32317393854093107
peptic,0.3231571790666619
endplates,0.32298485980782354
success,0.32295309872760997
twoandahalf,0.3229332040591967
dissects,0.32292274628797873
decompressionplease,0.3228375713935004
singlephase,0.3227197046224465
hydropneumothorox,0.32269718835887967
enbloc,0.32269718835887967
consolidationempyema,0.32248360906133733
pleas,0.3224646512257462
volvulus,0.32246405043708726
deplug,0.3224302574953672
deplugging,0.3224302574953672
terminatio,0.3222954834990312
enterostomy,0.3222888059848693
administrated,0.3222002398307738
metastsis,0.32210313792184253
masshemothorax,0.3220592441076006
delays,0.32183022493029917
processed,0.3217728458916369
updown,0.3216605433131996
premri,0.3216605433131996
prebronchoscopic,0.32164592768173733
seating,0.3214467779468882
worseneing,0.32137806142799136
subphrenic,0.3213299280409518
withheld,0.32126376286380975
retrotracheal,0.32125474284077477
threevessel,0.3210489636029434
wellinflated,0.3209763344308175
knife,0.32094539098629954
sirs,0.32089709677954154
stc,0.32072999414021974
excruciating,0.3206288976273718
gerd,0.3205566156291251
overlaying,0.32012693374488954
paroxysmal,0.31994176838290916
remnants,0.31992497737829967
commonly,0.31990115981464207
innominatesvc,0.31988504672997276
aspirations,0.31981786788819533
tumour,0.3198133995686054
intensely,0.3196567703730844
bandage,0.3195978766996195
thoracotomythoracoplasty,0.3194053916540751
pacemakeraicd,0.3194053916540751
midchannel,0.3194012300181881
vital,0.31939803688183577
taped,0.3191770974489133
deemed,0.31904822667672367
probes,0.31902350705023275
revisionfusion,0.31902350705023275
sweallow,0.3188092090856018
dextroconvex,0.3187358065494874
epiglottis,0.3186768985258822
largeunexpected,0.3186117579600744
illeus,0.31859984804053926
describing,0.3185882336325587
facing,0.3185216482213205
achieve,0.3184277939148632
dilute,0.31842326934099147
dependant,0.3183904671598009
hospitalacquired,0.31814472835676194
cvaedema,0.3180006723565011
incremental,0.3178562475399819
csrdiac,0.31774085836339944
perspectives,0.31773113469862907
bulbous,0.3177220338958724
myeloproliferative,0.31765972887279686
reconstituted,0.3175912970533666
unchaged,0.3175715130516036
brca,0.3174497496153193
obstructoin,0.3173001285704753
discussing,0.31720624364120287
devlopment,0.3170850299894047
arrival,0.3170386289743902
flowing,0.31698422338771925
ranges,0.3167331156833082
exerting,0.3165324897310603
evualate,0.3164001134641622
bps,0.3162591810598119
liung,0.3162376812580591
gpb,0.3162376812580591
opacifying,0.31620078024839743
fascia,0.3158932014968974
occipitoventricular,0.3158124522844045
weanin,0.3158124522844045
adnocarcinoma,0.3157735202076175
metoprolol,0.3157735202076175
previouslyseen,0.3156671445121365
bronchmediastinoscopyln,0.31565906409804284
densitypostobstructive,0.31565906409804284
bronchoscopylymph,0.31565906409804284
aval,0.31552492845053715
cline,0.3155000618472462
pvt,0.31540524017053917
pneumopexy,0.3152824777061158
acalc,0.3151894526048591
trochanteric,0.31517471084536997
brainlab,0.31505884682716767
statusclinical,0.3150581792996846
vatsopen,0.3148973093850267
lymphadenectomy,0.3148973093850267
massseizure,0.3148719293988311
cxrevaluation,0.31468713394973186
flowed,0.3146227986084811
ling,0.31450656101936103
dyspnic,0.3144920544712825
encroaching,0.3143829483716642
redistributed,0.314296734260523
trochanters,0.3142922397822829
estimation,0.31415836603187525
tounge,0.3140237973928671
sights,0.31391231791644564
upto,0.3138725701614747
mechanics,0.3137874289758713
product,0.31365944887158786
mpr,0.31363543929488324
stridorous,0.31356478992732567
breathingrespiratory,0.31356478992732567
hence,0.3134392401315264
elective,0.31342513430480784
transvaginal,0.3133872069112054
washings,0.31334292030706234
bronchioloalveolar,0.31328436004101706
tonsilsbrainstem,0.3132450224928483
normallymidline,0.3131727053921302
coillapse,0.31304501218438063
contiguity,0.31295439318129625
dlbcl,0.31283237730631897
bowels,0.3127979302483764
interpretability,0.3126468554862509
bronchitis,0.3126342096793993
inconclusive,0.312550919525987
quadrants,0.3125086529539811
juxtaphrenic,0.31223760807471135
iterval,0.31213750326173884
occusion,0.3120477966406542
cpap,0.312013924295682
gadoliniumdtpa,0.3120069821579725
contusions,0.31194555359962695
ious,0.3119245818079051
breathhold,0.31177897298962554
inappropriately,0.3116996094098533
progrsssion,0.3115512069459802
picccontaining,0.31128340764239437
metsich,0.31127938617002837
planningplease,0.31118202208160534
flour,0.31115004183773903
franseen,0.3111498920274967
egdlast,0.3111492364952485
postendoscopy,0.3111492364952485
guiding,0.311120407071291
broncoscopy,0.311104517881431
extraventricular,0.3110564767762705
hydrocephalas,0.3110564767762705
continuity,0.3110276518696161
faild,0.3109756338847173
measurable,0.31096220259816687
sed,0.3109307599045366
bronchbiopsy,0.3108480911195346
collapsesp,0.3106967025303637
para,0.3106908271731721
refused,0.3105880682834409
returning,0.3102690949882586
opacificaiton,0.3102211000336318
pleuralv,0.31009813444837053
sga,0.31009286552665694
crest,0.3100927579584445
intentional,0.30994559765204255
extremitieson,0.30971762568586664
purpose,0.3097087946378012
mac,0.3096923842316739
distorting,0.3095839794238739
positionnote,0.3095266942851291
heisman,0.30945859175703067
klebsiella,0.3094335808997134
hiatial,0.3092857214072778
placem,0.3092485433189689
mtt,0.30916343734963614
ddd,0.3090577310812398
hardening,0.3090099020476308
combo,0.3089620407660413
elicited,0.3086549147119103
rare,0.30862062155287306
evalevidence,0.3084284870453982
administer,0.30817399795423506
residing,0.30798190683022997
acyte,0.30768552723896664
bresthing,0.3074285654322408
fenestration,0.30722426107003264
pvd,0.30713774928390575
dn,0.30711385827075666
forntal,0.30711385827075666
tilted,0.306998839306438
placedcmand,0.30699301752213076
acutelyworsening,0.3066419601470103
medistinum,0.30645559099270453
phlb,0.3062988967921284
impactions,0.30616767018367197
emperic,0.30616767018367197
exactly,0.3060758531863952
tkcb,0.30605224123925634
clues,0.30604562986150374
unavailable,0.3059731438559605
subscapular,0.3058174349229142
airlessness,0.30564998453058534
collapsemasschfeffusion,0.30557539993279154
nontender,0.3054180402980252
unreactive,0.3052846260217904
muscular,0.3051593431349693
salivary,0.305005169598826
pursued,0.30487785533642986
arches,0.3048124160523532
dyspnoea,0.30477798834547787
bloodclot,0.30477798834547787
opens,0.30477639970580905
hyperlipidemia,0.30476342519020366
maximally,0.3047283900279836
eventhough,0.3047147459137567
ettcvl,0.3046834616516502
intersticial,0.30463507031188264
nephropathy,0.30462200479611057
ichmass,0.30461957720298927
sshape,0.30461588824455393
awake,0.30449128172215695
ple,0.30439307490339784
aureus,0.30414803998423745
encompass,0.3040908302029746
overlaps,0.3040392636604806
iliofemoral,0.3040157388526412
massesmets,0.3039460769005073
losseffusion,0.30388183510889727
pleuredesis,0.30378609537002277
protrude,0.30376341314258365
swllingherniation,0.30369260228227446
coffee,0.303647801391971
rudimentary,0.3035951999319605
supracondylar,0.30357314372283273
hemorrhagehematoma,0.3035699930095497
impacted,0.3035617982275718
mech,0.3034812846833769
vergae,0.30347686700580756
reflex,0.3033750454802695
smmod,0.3032067635157211
effective,0.30318761385411674
hemithrombosis,0.3031297488465326
modsevere,0.3031136037718785
abort,0.3030631595300773
amd,0.30289257386969126
postplacement,0.3028216424961864
lires,0.30279345815080394
thoracetesis,0.30279345815080394
collectionplease,0.30271694422573814
trainagluar,0.30271694422573814
albuterol,0.30253092765348816
chestspine,0.3025044954896181
search,0.3023828442380433
multichamber,0.3022770821825482
ftw,0.3022496034819154
atlantodental,0.3021907431205886
brochus,0.3021812386595238
threaded,0.30211935821615743
venipuncture,0.30211935821615743
effusionthe,0.3020865788248264
sheaths,0.30208539756415265
midbrainthalamic,0.302076338108699
preexistent,0.3020729104919091
feamle,0.30185889532171434
degrades,0.30176997030985586
reacculumulation,0.3015372447270131
basilac,0.3014450965864811
consist,0.3011223727529848
worseningrespiratory,0.30110700543352487
distend,0.3009886965191453
discharge,0.3009827892797465
hcpunder,0.30095886103128083
soc,0.30095886103128083
infperf,0.30087069508136083
ceased,0.30083829856985767
rims,0.3004838035651551
cul,0.30041983494813185
echocardiography,0.30036296938186696
isodense,0.29987651411739746
liverbonesbrain,0.29981269568661784
levoflagyl,0.29981269568661784
reminder,0.2997769682649279
lobectomry,0.29948755101076313
overloadcongestion,0.2994335674598433
reformatting,0.2994219026950007
vq,0.2993286777136279
reresection,0.2993021182961264
yield,0.29860695557319483
tomographic,0.29858602008544566
ones,0.29858218820459526
radiogrpah,0.29855541729895835
trapease,0.2984338331629294
subcuticular,0.2984209506947626
retinal,0.2982231428955978
findingsprocedure,0.29803200643838385
interaortic,0.29797869020440076
yetpreop,0.2979070017530362
splint,0.29788653840608303
anginosus,0.2978109117262739
geographical,0.29779254874549366
notify,0.2976594530674387
pancreatectomy,0.297492147386053
arrived,0.2973795269630788
dentified,0.2973628556476684
futher,0.2973626294422815
hpylori,0.29728778208299134
coughsputum,0.29728778208299134
woresening,0.2970946092342771
treatments,0.2970859310936879
postpleurodesis,0.29707782438444913
wmet,0.29690522775664235
petcts,0.2969006371708672
jug,0.2967388179502056
nonfunctioning,0.2965972800409126
fungalmycobacterial,0.2965251872351885
rhonchorus,0.29650764302722743
tachypnic,0.29650764302722743
ileocysto,0.2961955493452306
street,0.2961558628298344
semisolid,0.2960997931961553
parechymal,0.29605413891840693
newworsening,0.2960349516729018
coalesced,0.2960090439104244
insertionplease,0.29583307090455824
varied,0.29581630709108464
mediastinalleft,0.2957293118903608
resectionro,0.29570837142902795
ischemiaulcers,0.29568185815818093
eia,0.29568185815818093
eschar,0.29568185815818093
cia,0.29568185815818093
dti,0.29542344035594603
warrants,0.29534051629169816
localizing,0.29532463372589746
spare,0.29525928096375503
lining,0.2952383282978938
scalloping,0.2952229088619298
casp,0.2951682501659768
stentassess,0.2951682501659768
rbld,0.2951227294044862
mlnd,0.29496130363502543
tof,0.29488812392192176
ganglion,0.29462210458104465
steriotactive,0.29461790076566563
placementwill,0.29461790076566563
normalized,0.29459627710284275
necks,0.29449583036462135
hemoptisis,0.2943665125137967
postsurgically,0.2943584834460905
moiety,0.2942382481394223
placementpneumothorax,0.294154889081333
subfalcial,0.29382818651487463
pepleural,0.29381058077756
effusionlung,0.29381058077756
fibdehydration,0.2936410195724264
posible,0.2935231143280439
infiltrare,0.2935231143280439
checks,0.29336308346306667
profile,0.29329998764003823
worsens,0.29314828435051193
centrallylocated,0.29303118598365047
techniqueprocedure,0.2929575032788306
midthigh,0.29287669448472664
acceptable,0.292825599646817
pacreatitis,0.2928227916073411
stratify,0.2928227916073411
strokeplease,0.29280193326421217
axillobifemoral,0.2927357193733858
infltrate,0.2926449085841396
nostril,0.2926073555846962
predated,0.2925622073360986
rotational,0.29251006565314963
nephrogenic,0.29236795576299046
metsstaging,0.29236795576299046
duodenojejunal,0.29232653198272057
semiinvasive,0.2922565815975041
pneumoam,0.2921965389858116
failurec,0.2919498209597743
changeany,0.29163386756681864
folded,0.29149366815175876
atelectacic,0.2914896938150817
pabl,0.2914071566609488
midcervical,0.291343102877777
detachment,0.2913429463779913
stomachgtube,0.29127406426297453
acutetosubacute,0.29125153664231757
swallowaspiration,0.2912363571107403
slower,0.2912324389470188
lingulasparing,0.29111860005447543
primaries,0.2907952975720734
abscessleak,0.29073615939289527
cholecystitsi,0.29068755641170135
colllapse,0.2905415976011407
transcatheter,0.29052900814344484
necessarily,0.29047773516292175
practitioner,0.29022403639454697
retrocardial,0.29008047205404663
cables,0.2900604807192012
insertions,0.2899495641336631
posi,0.28981382814838996
cannulate,0.2897964164713719
clausterphobia,0.28960446779363586
whtn,0.2894695468382865
tobaccosubstance,0.2894695468382865
disclose,0.2892469517256989
extermity,0.28922370404942577
goals,0.2892165477930311
mving,0.2890793471104772
previouslydescribed,0.2890639025464188
diseaseeffusion,0.28892190861647427
ellius,0.2888713391114279
obstrustion,0.2888713391114279
nodularmasslike,0.2887450223535648
id,0.28866269927456156
metatastases,0.288648035446756
paracardiac,0.28845578499346913
metas,0.28819479907142476
penus,0.28819479907142476
coughs,0.28813622158514296
osteoporotic,0.2880780807270459
noninclusion,0.28785707787527015
ssurgery,0.2877144313721504
office,0.2876701830012305
grafts,0.287616061574501
precentral,0.2875819748742915
overtly,0.2875303393330246
constipated,0.2874433963952316
vitreous,0.28735563539569364
fifteen,0.28723701427042436
usguided,0.2872023333130901
reabsorption,0.28717532230958187
rep,0.28712847166432415
fibrosisradiation,0.2870968210357087
federal,0.2870475403646058
prison,0.2870475403646058
cartilage,0.28700984212429287
mazelobectomy,0.2868887796404502
rarely,0.28681515209700925
drinking,0.28680205642833095
pips,0.2867734930727892
meadiastinoscopy,0.28667347792537556
orotracheal,0.2864515061770469
lungbrain,0.2863798302052747
shiftward,0.28631111397139725
abscessinfectious,0.2862413085915726
pulmo,0.2860833757248998
bleedcva,0.28595984907961247
peplease,0.28588433621989306
easy,0.2855477800785852
identfied,0.2853937435307816
postpneumonia,0.2853800596760699
dilationstent,0.28535491689106823
esophagreal,0.28535491689106823
spoons,0.28535491689106823
auscultation,0.2853369697297591
paraspinus,0.28523885758070316
chemoxrtmore,0.28515571300576953
bcell,0.2851267726784571
apicopo,0.2850887177908394
perifocal,0.2850681903127357
coursed,0.28502593360511363
lay,0.2850226572575196
duplicated,0.2849567918223205
prehilar,0.28480311813957254
amorphous,0.2847335454623801
surrouding,0.28467052981071583
synchronous,0.2845300519604385
nightsweats,0.28436516485626906
leukcytosis,0.28436516485626906
postobstructs,0.28436516485626906
levoflaygl,0.28436516485626906
outward,0.2843192933398202
postwedge,0.28421751310897286
hg,0.28415659117741937
slack,0.2841322320607529
agumentation,0.28406261945684724
compressability,0.28406261945684724
members,0.28401593236977474
effusionsbibasilar,0.28394829436424684
metstelemetry,0.28393960809882823
mnia,0.2838836314768322
perfd,0.28374226131770075
aagin,0.28349933317582415
chestmediastinal,0.2834290563704459
ai,0.2833037773293339
securely,0.28328027119704635
radiographical,0.28320623020743196
preroperative,0.28314866278436723
mycetoma,0.28297654671616473
pneumoniahypoglycemia,0.28297446599122655
method,0.28292650289907095
nodulecyberknife,0.28289619678511957
sbos,0.2827688429622429
exceeding,0.28270770746875296
cxralso,0.282657836694407
radiolabeled,0.2825257346347142
polyneuropathy,0.2825105324755588
reviewd,0.28244869792192634
evalution,0.28244869792192634
reesection,0.2824344302772543
ecfsbrloa,0.2824344302772543
virtualcomplete,0.28239471642445296
